dt,ADC3,ADC4,ADC5,ADC6,ADC7,Altitude,ColorName,ColorRaw,ColorRgb,Pressure,Temperature,Potentiometer1,Potentiometer2,Light,MsgType,DeviceName,Sentence,Word,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
2017-01-22T17:05:00.9976273Z,,,,,,,,,,,,,,,MWord,PC3,,was,2017-01-22T17:05:02.4248742Z,1,2017-01-22T17:05:00.5420000Z,Record
2017-01-22T17:05:01.2266231Z,838,44,703,596,713,-108.298576,ABC,Record,Record,-672.984131,-680.984131,65.070705666818739,76.1054228870138,-193.53386422532728,MAll,PC0,,,2017-01-22T17:05:02.4248742Z,1,2017-01-22T17:05:00.5420000Z,Record
2017-01-22T17:05:01.3416282Z,72,64,990,712,546,-116.298576,,,,-693.984131,-681.984131,52.070705666818739,74.1054228870138,-196.53386422532728,MAllNum,PC7,,,2017-01-22T17:05:02.4248742Z,1,2017-01-22T17:05:00.5420000Z,Record
2017-01-22T17:05:01.4656251Z,,,,,,,,,,,,,,,MSentence,PC3,"For our landlady, Amalia Fyodorovna would not hear of it (though she had backed up Darya Frantsovna before) and Mr. Lebeziatnikov too. All the trouble between him and Katerina Ivanovna was on Sonia's account. At first he was for making up to Sonia himself and then all of a sudden he stood on his dignity:",,2017-01-22T17:05:02.4248742Z,1,2017-01-22T17:05:00.5420000Z,Record
2017-01-22T17:05:01.5936282Z,,,,,,,,,,,,,,,MWord,PC6,,than,2017-01-22T17:05:02.4248742Z,1,2017-01-22T17:05:00.5420000Z,Record
2017-01-22T17:05:01.7596231Z,475,300,306,483,940,-231.24501,ABC,Record,Record,-118.146225,-122.146225,231.55509086130621,185.87698376021268,465.215924241756,MAll,PC3,,,2017-01-22T17:05:03.3779786Z,1,2017-01-22T17:05:01.5580000Z,Record
2017-01-22T17:05:01.8646257Z,102,379,592,858,82,-246.24501,,,,-121.146225,-115.146225,230.55509086130621,195.87698376021268,459.215924241756,MAllNum,PC8,,,2017-01-22T17:05:03.3779786Z,1,2017-01-22T17:05:01.5580000Z,Record
2017-01-22T17:05:01.9906244Z,,,,,,,,,,,,,,,MSentence,PC7,"'But, my God, if she would but once. But no, no! It's all in vain and it's no use talking! No use talking! For more than once, my wish did come true and more than once she has felt for me but, such is my fate and I am a beast by nature!'",,2017-01-22T17:05:03.3779786Z,1,2017-01-22T17:05:01.5580000Z,Record
2017-01-22T17:05:02.0986281Z,,,,,,,,,,,,,,,MWord,PC,,our,2017-01-22T17:05:03.3779786Z,1,2017-01-22T17:05:01.5580000Z,Record
2017-01-22T17:05:02.2766284Z,494,783,614,968,826,5.838126,ABC,Record,Record,-23.0834484,-14.0834484,-357.40851276408654,74.386201174156525,596.87057054682464,MAll,PC,,,2017-01-22T17:05:03.3779786Z,1,2017-01-22T17:05:01.5580000Z,Record
2017-01-22T17:05:02.4266251Z,257,954,581,693,390,-9.161874,,,,-19.0834484,-12.0834484,-350.40851276408654,78.386201174156525,605.87057054682464,MAllNum,PC5,,,2017-01-22T17:05:03.3779786Z,1,2017-01-22T17:05:01.5580000Z,Record
2017-01-22T17:05:02.6636251Z,,,,,,,,,,,,,,,MWord,PC4,,we,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:02.8266254Z,86,372,312,216,769,-574.2997,ABC,Record,Record,611.031555,617.031555,-148.62930671054085,184.44958996473821,-441.88008779597169,MAll,PC0,,,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:02.9606294Z,165,728,786,843,35,-567.2997,,,,598.031555,603.031555,-134.62930671054085,182.44958996473821,-446.88008779597169,MAllNum,PC2,,,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:03.0856291Z,,,,,,,,,,,,,,,MSentence,PC8,"We have three little children and Katerina Ivanovna is at work from morning till night; she is scrubbing and cleaning and washing the children, for she's been used to cleanliness from a child. But her chest is weak and she has a tendency to consumption and I feel it! Do you suppose I don't feel it? And the more I drink the more I feel it. That's why I drink too. I try to find sympathy and feeling in drink. I drink so that I may suffer twice as much!' And as though in despair he laid his head down on the table.",,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:03.2246267Z,,,,,,,,,,,,,,,MWord,PC4,,want,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:03.3426238Z,493,122,612,647,979,546.259338,ABC,Record,Record,-12.4885826,7.51141739,329.59377535415143,52.597107840195214,114.08808594349983,MAll,PC0,,,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:03.4696259Z,46,596,816,741,960,564.259338,,,,13.5114174,11.5114174,329.59377535415143,33.597107840195214,129.08808594349983,MAllNum,PC3,,,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:03.6046247Z,,,,,,,,,,,,,,,MSentence,PC1,"'Lizaveta's work,' thought the young man. There was not a speck of dust to be seen in the whole flat.",,2017-01-22T17:05:04.4561385Z,1,2017-01-22T17:05:02.5740000Z,Record
2017-01-22T17:05:03.7266259Z,,,,,,,,,,,,,,,MWord,PC3,,first,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:03.8756260Z,154,655,24,947,563,-23.6308956,ABC,Record,Record,69.95968,56.9596825,223.2016675597971,221.93833520068975,97.4877209833538,MAll,PC3,,,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:03.9756256Z,815,7,256,490,409,-23.6308956,,,,75.95968,57.9596825,229.2016675597971,222.93833520068975,70.4877209833538,MAllNum,PC8,,,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:04.1006248Z,,,,,,,,,,,,,,,MSentence,PC8,"It will be a year and a half ago soon since we found ourselves at last after many wanderings and numerous calamities in this magnificent capital, adorned with innumerable monuments. Here I obtained a situation. I obtained it and I lost it again. Do you understand? This time it was through my own fault I lost it: for my weakness had come out.",,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:04.2096264Z,,,,,,,,,,,,,,,MWord,PC7,,make,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:04.4256239Z,824,77,563,788,138,929.225,ABC,Record,Record,396.125671,383.125671,-130.24890877616031,921.27523045672308,105.21751876138912,MAll,PC,,,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:04.5376238Z,729,108,725,679,84,935.225,,,,380.125671,378.125671,-102.24890877616031,927.27523045672308,102.21751876138912,MAllNum,PC4,,,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:04.6476258Z,,,,,,,,,,,,,,,MSentence,PC0,"We stopped at Cyrus of Persia. Since she has attained years of maturity, she has read other books of romantic tendency and of late she had read with great interest a book she got through Mr. Lebeziatnikov, Lewes' Physiology- do you know it? - and even recounted extracts from it to us: and that's the whole of her education. And now may I venture to address you, honoured sir, on my own account with a private question.",,2017-01-22T17:05:05.4092671Z,1,2017-01-22T17:05:03.5740000Z,Record
2017-01-22T17:05:04.9586231Z,67,331,797,102,512,469.076477,ABC,Record,Record,-575.156555,-601.156555,-13.533333874005201,741.53223257661159,1007.2286805069688,MAll,PC5,,,2017-01-22T17:05:06.3780159Z,1,2017-01-22T17:05:04.5740000Z,Record
2017-01-22T17:05:05.0696264Z,56,355,368,813,464,458.076477,,,,-577.156555,-584.156555,-10.533333874005201,724.53223257661159,987.22868050696877,MAllNum,PC0,,,2017-01-22T17:05:06.3780159Z,1,2017-01-22T17:05:04.5740000Z,Record
2017-01-22T17:05:05.1806254Z,,,,,,,,,,,,,,,MSentence,PC1,"'And why not?' said Katerina Ivanovna with a jeer, 'you are something mighty precious to be so careful of!' But don't blame her, don't blame her, honoured sir, don't blame her! She was not herself when she spoke, but driven to distraction by her illness and the crying of the hungry children; and it was said more to wound her than anything else.",,2017-01-22T17:05:06.3780159Z,1,2017-01-22T17:05:04.5740000Z,Record
2017-01-22T17:05:05.2926273Z,,,,,,,,,,,,,,,MWord,PC5,,an,2017-01-22T17:05:06.3780159Z,1,2017-01-22T17:05:04.5740000Z,Record
2017-01-22T17:05:05.4926297Z,656,65,366,88,210,587.1273,ABC,Record,Record,203.4773,228.4773,586.39753228818677,-899.52937907994146,-179.9050912451178,MAll,PC9,,,2017-01-22T17:05:06.3780159Z,1,2017-01-22T17:05:04.5740000Z,Record
2017-01-22T17:05:05.6176294Z,844,224,990,464,928,598.1273,,,,220.4773,226.4773,589.39753228818677,-912.52937907994146,-181.9050912451178,MAllNum,PC2,,,2017-01-22T17:05:06.3780159Z,1,2017-01-22T17:05:04.5740000Z,Record
2017-01-22T17:05:05.7286277Z,,,,,,,,,,,,,,,MSentence,PC6,"This evening, however, on coming out into the street, he became acutely aware of his fears.",,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:05.8356252Z,,,,,,,,,,,,,,,MWord,PC1,,some,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:06.0246243Z,740,109,190,29,418,-52.64837,ABC,Record,Record,124.417549,107.417549,838.15735039504966,215.6580709990543,-125.63211577717428,MAll,PC3,,,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:06.1326242Z,516,608,799,815,276,-62.64837,,,,123.417549,112.417549,844.15735039504966,223.6580709990543,-128.63211577717428,MAllNum,PC5,,,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:06.2476263Z,,,,,,,,,,,,,,,MSentence,PC9,"At the other persons in the room, including the tavern- keeper, the clerk looked as though he were used to their company, and weary of it, showing a shade of condescending contempt for them as persons of station and culture inferior to his own, with whom it would be useless for him to converse.",,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:06.3816253Z,,,,,,,,,,,,,,,MWord,PC7,,most,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:06.5576243Z,30,195,109,886,461,-841.02,ABC,Record,Record,-872.6648,-885.6648,735.1634255631285,50.209327104313687,-12.730239142436853,MAll,PC8,,,2017-01-22T17:05:07.4282091Z,1,2017-01-22T17:05:05.5740000Z,Record
2017-01-22T17:05:06.6636285Z,834,890,912,17,356,-829.02,,,,-878.6648,-864.6648,721.1634255631285,64.209327104313687,-8.7302391424368526,MAllNum,PC1,,,2017-01-22T17:05:08.3969696Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:06.7736244Z,,,,,,,,,,,,,,,MSentence,PC5,"Their departure left the room quiet and rather empty. The persons still in the tavern were a man who appeared to be an artisan, drunk, but not extremely so, sitting before a pot of beer, and his companion, a huge, stout man with a grey beard, in a short full- skirted coat. He was very drunk: and had dropped asleep on the bench; every now and then, he began as though in his sleep, cracking his fingers, with his arms wide apart and the upper part of his body bounding about on the bench, while he hummed some meaningless refrain, trying to recall some such lines as these:",,2017-01-22T17:05:08.3969696Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:06.8836238Z,,,,,,,,,,,,,,,MWord,PC2,,or,2017-01-22T17:05:08.4125948Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:07.0906254Z,821,171,972,260,379,305.701355,ABC,Record,Record,-168.471436,-171.471436,-102.11511076958591,-789.692487130717,-140.87522929972363,MAll,PC3,,,2017-01-22T17:05:08.4125948Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:07.1956250Z,218,781,198,882,922,302.701355,,,,-173.471436,-189.471436,-108.11511076958591,-804.692487130717,-156.87522929972363,MAllNum,PC8,,,2017-01-22T17:05:08.4125948Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:07.3046269Z,,,,,,,,,,,,,,,MSentence,PC6,"The heat in the street was terrible: and the airlessness, the bustle and the plaster, scaffolding, bricks, and dust all about him, and that special Petersburg stench, so familiar to all who are unable to get out of town in summer-all worked painfully upon the young man's already overwrought nerves.",,2017-01-22T17:05:08.4125948Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:07.5076270Z,,,,,,,,,,,,,,,MWord,PC,,around,2017-01-22T17:05:08.4125948Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:07.6076261Z,694,421,59,382,299,564.2559,ABC,Record,Record,34.23609,14.23609,-449.03120029252864,-152.09436725552888,743.70557164189029,MAll,PC0,,,2017-01-22T17:05:08.4125948Z,1,2017-01-22T17:05:06.6060000Z,Record
2017-01-22T17:05:07.7406239Z,446,718,278,152,235,562.2559,,,,16.23609,35.23609,-461.03120029252864,-167.09436725552888,753.70557164189029,MAllNum,PC3,,,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:07.8566242Z,,,,,,,,,,,,,,,MSentence,PC4,"And Katerina Ivanovna walking up and down and wringing her hands, her cheeks flushed red, as they always are in that disease: 'Here you live with us,' says she, 'you eat and drink and are kept warm and you do nothing to help.' And much she gets to eat and drink when there is not a crust for the little ones for three days! I was lying at the time well, what of it!",,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:07.9776265Z,,,,,,,,,,,,,,,MWord,PC0,,back,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:08.1406345Z,968,824,431,466,349,-942.4768,ABC,Record,Record,-496.095367,-473.095367,-931.1360959320707,199.3681367148464,585.41049138827782,MAll,PC4,,,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:08.3546261Z,,,,,,,,,,,,,,,MSentence,PC5,"'If I am so scared now, what would it be if it somehow came to pass that I were really going to do it?' he could not help asking himself as he reached the fourth storey. There his progress was barred by some porters who were engaged in moving furniture out of a flat.",,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:08.4656335Z,,,,,,,,,,,,,,,MWord,PC5,,them,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:08.6906327Z,491,844,856,839,73,-126.472565,ABC,Record,Record,211.028488,204.028488,-162.89130568464859,-257.76842209809649,756.56252983436536,MAll,PC7,,,2017-01-22T17:05:09.4594784Z,1,2017-01-22T17:05:07.6060000Z,Record
2017-01-22T17:05:08.7976268Z,339,697,616,684,953,-118.472565,,,,210.028488,210.028488,-170.89130568464859,-261.76842209809649,754.56252983436536,MAllNum,PC,,,2017-01-22T17:05:10.4751178Z,1,2017-01-22T17:05:08.6370000Z,Record
2017-01-22T17:05:09.0146263Z,,,,,,,,,,,,,,,MWord,PC,,should,2017-01-22T17:05:10.4751178Z,1,2017-01-22T17:05:08.6370000Z,Record
2017-01-22T17:05:09.2236255Z,367,121,417,361,795,-461.7632,ABC,Record,Record,31.7659969,33.766,244.80886649081583,1012.5776038757461,429.511562743426,MAll,PC4,,,2017-01-22T17:05:10.4751178Z,1,2017-01-22T17:05:08.6370000Z,Record
2017-01-22T17:05:09.3456252Z,396,290,207,375,982,-446.7632,,,,29.7659969,55.766,250.80886649081583,1018.5776038757461,405.511562743426,MAllNum,PC0,,,2017-01-22T17:05:10.4751178Z,1,2017-01-22T17:05:08.6370000Z,Record
2017-01-22T17:05:09.4586264Z,,,,,,,,,,,,,,,MSentence,PC2,"'Honoured sir,' he began almost with solemnity, 'poverty is not a vice, that's a true saying. Yet I know too that drunkenness is not a virtue, and that that's even truer. But beggary, honoured sir, beggary is a vice.",,2017-01-22T17:05:10.4751178Z,1,2017-01-22T17:05:08.6370000Z,Record
2017-01-22T17:05:09.5786244Z,,,,,,,,,,,,,,,MWord,PC0,,home,2017-01-22T17:05:10.4751178Z,1,2017-01-22T17:05:08.6370000Z,Record
2017-01-22T17:05:09.7566243Z,138,882,208,524,177,9.262243,ABC,Record,Record,721.2882,720.2882,120.14443892768476,492.34871108190055,-198.40029274096554,MAll,PC5,,,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:09.8646250Z,471,917,231,48,817,21.2622433,,,,709.2882,723.2882,134.14443892768475,486.34871108190055,-189.40029274096554,MAllNum,PC9,,,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:09.9866278Z,,,,,,,,,,,,,,,MSentence,PC0,"'Hopelessly in the fullest sense, when you know beforehand that you will get nothing by it. You know, for instance, beforehand with positive certainty that this man, this most reputable and exemplary citizen, will on no consideration give you money; and indeed I ask you why should he? For he knows of course that I shan't pay it back. From compassion? But Mr. Lebeziatnikov who keeps up with modern ideas explained the other day that compassion is forbidden nowadays by science itself, and that that's what is done now in England, where there is political economy. Why, I ask you, should he give it to me? And yet though I know beforehand that he won't, I set off to him and.'",,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:10.0966264Z,,,,,,,,,,,,,,,MWord,PC4,,come,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:10.4176311Z,53,472,132,431,677,157.307617,,,,26.91365,36.91365,-125.3400509747473,56.757038357602823,-689.669379418905,MAllNum,PC4,,,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:10.5496269Z,,,,,,,,,,,,,,,MSentence,PC7,"'It's in the houses of spiteful old widows that one finds such cleanliness,' Raskolnikov thought again, and he stole a curious glance at the cotton curtain over the door leading into another tiny room, in which stood the old woman's bed and chest of drawers and into which he had never looked before. These two rooms made up the whole flat.",,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:10.6596266Z,,,,,,,,,,,,,,,MWord,PC5,,other,2017-01-22T17:05:11.4438866Z,1,2017-01-22T17:05:09.6540000Z,Record
2017-01-22T17:05:10.8066254Z,394,700,616,484,361,-629.0288,ABC,Record,Record,-581.8356,-588.8356,657.06144827348885,-243.70494652001952,364.59101150520729,MAll,PC4,,,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.0176293Z,,,,,,,,,,,,,,,MSentence,PC4,"He was a man over fifty, bald and grizzled, of medium height, and stoutly built. His face, bloated from continual drinking, was of a yellow, even greenish, tinge, with swollen eyelids out of which keen reddish eyes gleamed like little chinks. But there was something very strange in him; there was a light in his eyes as though of intense feeling - perhaps there were even thought and intelligence, but at the same time there was a gleam of something like madness.",,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.1426278Z,,,,,,,,,,,,,,,MWord,PC8,,at,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.3556254Z,356,122,377,301,678,779.0837,ABC,Record,Record,387.8491,402.8491,31.95831463233101,-94.361483609111247,-736.23413201866492,MAll,PC1,,,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.4596287Z,258,914,85,446,963,774.0837,,,,391.8491,404.8491,40.95831463233101,-85.361483609111247,-722.23413201866492,MAllNum,PC3,,,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.5676275Z,,,,,,,,,,,,,,,MSentence,PC6,He had not far to go; he knew indeed how many steps it was from the gate of his lodging house: exactly seven hundred and thirty. He had counted them once when he had been lost in dreams. At the time he had put no faith in those dreams and was only tantalising himself by their hideous but daring recklessness.,,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.6916286Z,,,,,,,,,,,,,,,MWord,PC,,under,2017-01-22T17:05:12.4907654Z,1,2017-01-22T17:05:10.6540000Z,Record
2017-01-22T17:05:11.8726296Z,219,55,388,589,933,-835.761841,ABC,Record,Record,-153.06546,-138.06546,-242.40628621587058,538.41797787349878,-90.63187295350653,MAll,PC,,,2017-01-22T17:05:13.5532623Z,1,2017-01-22T17:05:11.6850000Z,Record
2017-01-22T17:05:12.1136299Z,,,,,,,,,,,,,,,MSentence,PC2,"Weeping and sobbing and wringing her hands, she married me! For she had nowhere to turn! Do you understand, sir, do you understand what it means when you have absolutely nowhere to turn?",,2017-01-22T17:05:13.5532623Z,1,2017-01-22T17:05:11.6850000Z,Record
2017-01-22T17:05:12.2396266Z,,,,,,,,,,,,,,,MWord,PC2,,so,2017-01-22T17:05:13.5532623Z,1,2017-01-22T17:05:11.6850000Z,Record
2017-01-22T17:05:12.4226255Z,312,553,130,747,202,799.0958,ABC,Record,Record,696.3806,706.3806,333.43309807058847,261.71711281025591,148.13006467029621,MAll,PC3,,,2017-01-22T17:05:13.5532623Z,1,2017-01-22T17:05:11.6850000Z,Record
2017-01-22T17:05:12.5366252Z,809,733,457,772,512,795.0958,,,,712.3806,703.3806,323.43309807058847,261.71711281025591,146.13006467029621,MAllNum,PC0,,,2017-01-22T17:05:13.5532623Z,1,2017-01-22T17:05:11.6850000Z,Record
2017-01-22T17:05:12.6446267Z,,,,,,,,,,,,,,,MSentence,PC7,"He was crushed by poverty, but the anxieties of his position had of late ceased to weigh upon him. He had given up attending to matters of practical importance; he had lost all desire to do so.",,2017-01-22T17:05:13.5532623Z,1,2017-01-22T17:05:11.6850000Z,Record
2017-01-22T17:05:12.7705565Z,,,,,,,,,,,,,,,MWord,PC4,,those,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:12.9555685Z,175,335,398,452,80,-403.227325,ABC,Record,Record,-34.81076,-42.81076,330.7973394722045,-394.82895632423566,323.88819239754474,MAll,PC8,,,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.0675650Z,911,871,28,726,155,-398.227325,,,,-33.81076,-23.8107586,322.7973394722045,-402.82895632423566,329.88819239754474,MAllNum,PC9,,,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.1765642Z,,,,,,,,,,,,,,,MSentence,PC5,"'No, I am studying,' answered the young man, somewhat surprised at the grandiloquent style of the speaker and also at being so directly addressed.",,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.3025640Z,,,,,,,,,,,,,,,MWord,PC5,,old,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.4715657Z,237,433,398,290,660,8.475507,ABC,Record,Record,-190.9506,-190.9506,52.079157265666687,-74.374891785787725,-154.70212568145828,MAll,PC,,,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.6215644Z,403,499,258,900,260,6.47550726,,,,-190.9506,-189.9506,74.07915726566668,-67.374891785787725,-132.70212568145828,MAllNum,PC6,,,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.7555687Z,,,,,,,,,,,,,,,MSentence,PC9,"'You come with such trifles, my good sir, it's scarcely worth anything. I gave you two roubles last time for your ring and one could buy it quite new at a jeweler's for a rouble and a half.'",,2017-01-22T17:05:14.5532572Z,1,2017-01-22T17:05:12.6860000Z,Record
2017-01-22T17:05:13.8845646Z,,,,,,,,,,,,,,,MWord,PC1,,read,2017-01-22T17:05:15.5219907Z,1,2017-01-22T17:05:13.7170000Z,Record
2017-01-22T17:05:14.0045645Z,717,894,253,294,658,56.43327,ABC,Record,Record,-901.351868,-914.351868,-243.76148808156984,-635.35843921110188,-888.05497603894571,MAll,PC8,,,2017-01-22T17:05:15.5219907Z,1,2017-01-22T17:05:13.7170000Z,Record
2017-01-22T17:05:14.1465643Z,916,570,211,71,829,79.4332657,,,,-921.351868,-916.351868,-248.76148808156984,-639.35843921110188,-883.05497603894571,MAllNum,PC3,,,2017-01-22T17:05:15.5219907Z,1,2017-01-22T17:05:13.7170000Z,Record
2017-01-22T17:05:14.3645640Z,,,,,,,,,,,,,,,MWord,PC,,think,2017-01-22T17:05:15.5219907Z,1,2017-01-22T17:05:13.7170000Z,Record
2017-01-22T17:05:14.5545654Z,606,128,209,800,661,-496.7205,ABC,Record,Record,7.6436305,-11.356369,-950.36302795561028,227.47014358738613,120.22523542179898,MAll,PC9,,,2017-01-22T17:05:15.5219907Z,1,2017-01-22T17:05:13.7170000Z,Record
2017-01-22T17:05:14.6765644Z,687,738,54,798,151,-478.7205,,,,-7.3563695,6.6436305,-961.36302795561028,247.47014358738613,118.22523542179898,MAllNum,PC1,,,2017-01-22T17:05:15.5219907Z,1,2017-01-22T17:05:13.7170000Z,Record
2017-01-22T17:05:14.8175653Z,,,,,,,,,,,,,,,MSentence,PC1,"Does not my heart ache to think what a useless worm I am? A month ago when Mr. Lebeziatnikov beat my wife with his own hands, and I lay drunk, didn't I suffer? Excuse me, young man, has it ever happened to you well, to petition hopelessly for a loan?'",,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:14.9425703Z,,,,,,,,,,,,,,,MWord,PC8,,world,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.1061807Z,164,276,984,982,39,483.1998,ABC,Record,Record,206.626022,210.626022,-343.11255339908638,256.25735242809844,-664.46479085383226,MAll,PC,,,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.2391808Z,370,794,409,944,360,493.1998,,,,194.626022,212.626022,-337.11255339908638,261.25735242809844,-652.46479085383226,MAllNum,PC,,,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.3701764Z,,,,,,,,,,,,,,,MSentence,PC0,"'Funny fellow!' pronounced the innkeeper. 'And why don't you work, why aren't you at your duty, if you are in the service?'",,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.4931774Z,,,,,,,,,,,,,,,MWord,PC7,,only,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.6211793Z,500,157,458,45,691,96.70594,ABC,Record,Record,-925.472656,-917.472656,945.476918928986,261.69864961894473,48.236022097758052,MAll,PC0,,,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.8071773Z,630,871,525,160,816,86.70594,,,,-921.472656,-921.472656,960.476918928986,252.69864961894476,46.236022097758052,MAllNum,PC,,,2017-01-22T17:05:16.5688972Z,1,2017-01-22T17:05:14.7480000Z,Record
2017-01-22T17:05:15.9271807Z,,,,,,,,,,,,,,,MSentence,PC6,"He was wearing an old and hopelessly ragged black dress coat, with all its buttons missing except one, and that one he had buttoned, evidently clinging to this last trace of respectability.",,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
